mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:db:32:14,zone
bc:d1:77:bd:5f:1e,2015-12-30 17:52:30,-72,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:53:30,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:53:40,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:53:50,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:54:00,-72,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:54:10,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:54:40,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:56:40,-70,-76,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:57:00,-72,-72,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:57:10,-62,-76,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:57:30,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:57:40,-62,-72,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:57:50,-70,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:58:00,-74,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:58:10,-66,-78,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:58:20,-72,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:58:30,-64,-78,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:58:40,-72,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:58:50,-64,-66,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:59:10,-74,-66,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:59:20,-72,-76,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:59:30,-72,-100,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:59:40,-72,-76,-100,F,Tp-LinkT
bc:d1:77:bd:5f:1e,2015-12-30 17:59:50,-68,-68,-100,F,Tp-LinkT
bc:f5:ac:e0:7c:32,2015-12-30 17:31:40,-100,-70,-80,C,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:38:20,-100,-72,-78,C,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:40:00,-100,-76,-78,C,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:41:20,-100,-70,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:42:00,-100,-76,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:42:20,-100,-72,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:42:30,-100,-74,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:42:40,-100,-72,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:43:10,-100,-72,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:43:20,-100,-76,-78,C,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:44:10,-100,-70,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:44:20,-100,-74,-78,C,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:44:40,-100,-74,-78,C,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:45:00,-70,-100,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:46:00,-74,-100,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:47:30,-70,-100,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:48:20,-70,-100,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:52:20,-100,-76,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:55:00,-74,-100,-100,F,LgElectr
bc:f5:ac:e0:7c:32,2015-12-30 17:55:30,-100,-74,-100,F,LgElectr
c4:12:f5:66:ca:58,2015-12-30 17:30:40,-70,-100,-100,F,
c4:12:f5:66:ca:58,2015-12-30 17:31:00,-72,-100,-100,F,
c4:12:f5:66:ca:58,2015-12-30 17:31:10,-74,-100,-100,F,
c4:12:f5:66:ca:58,2015-12-30 17:31:20,-70,-100,-100,F,
c4:12:f5:66:ca:58,2015-12-30 17:33:50,-70,-100,-100,F,
c4:12:f5:66:ca:59,2015-12-30 17:31:10,-76,-100,-100,F,
c4:12:f5:66:ca:59,2015-12-30 17:31:20,-70,-100,-100,F,
c4:12:f5:66:ca:59,2015-12-30 17:31:30,-72,-100,-100,F,
c4:12:f5:66:ca:59,2015-12-30 17:43:20,-74,-100,-100,F,
c4:8e:8f:00:78:c1,2015-12-30 17:35:40,-28,-46,-100,F,
c4:8e:8f:00:78:c1,2015-12-30 17:38:50,-74,-100,-100,F,
c4:8e:8f:00:78:c1,2015-12-30 17:39:40,-34,-48,-50,C,
c4:8e:8f:00:78:c1,2015-12-30 17:41:40,-32,-46,-100,F,
c4:8e:8f:00:78:c1,2015-12-30 17:45:40,-38,-44,-44,C,
c4:8e:8f:00:78:c1,2015-12-30 17:59:40,-36,-46,-50,C,
c4:8e:8f:90:1b:d5,2015-12-30 17:30:20,-74,-100,-100,F,
c4:ca:d9:0d:4c:c2,2015-12-30 17:58:00,-100,-78,-100,F,Hangzhou
c4:ca:d9:1c:22:72,2015-12-30 17:34:10,-100,-62,-100,F,Hangzhou
c4:ca:d9:1c:22:72,2015-12-30 17:39:20,-100,-60,-100,F,Hangzhou
c4:ca:d9:1c:22:72,2015-12-30 17:52:30,-100,-60,-100,F,Hangzhou
c4:ca:d9:1c:22:73,2015-12-30 17:58:10,-68,-64,-100,F,Hangzhou
c4:ca:d9:1c:2a:c0,2015-12-30 17:58:30,-70,-100,-100,F,Hangzhou
c4:ca:d9:1c:2a:c2,2015-12-30 17:34:30,-100,-72,-78,C,Hangzhou
c4:ca:d9:1c:2a:c2,2015-12-30 17:37:30,-100,-74,-78,C,Hangzhou
c4:ca:d9:1c:2a:c2,2015-12-30 17:41:10,-100,-72,-100,F,Hangzhou
c4:ca:d9:1c:2a:c2,2015-12-30 17:44:40,-100,-76,-78,C,Hangzhou
c4:ca:d9:1c:2a:c2,2015-12-30 17:53:20,-70,-74,-100,F,Hangzhou
c4:ca:d9:1c:2a:c2,2015-12-30 17:53:40,-100,-64,-100,F,Hangzhou
c4:ca:d9:1c:2a:c2,2015-12-30 17:58:00,-72,-100,-100,F,Hangzhou
c4:ca:d9:1c:2a:c4,2015-12-30 17:53:10,-70,-70,-74,C,Hangzhou
c4:ca:d9:1c:2a:c4,2015-12-30 17:58:10,-66,-74,-100,F,Hangzhou
c8:3a:35:57:42:28,2015-12-30 17:30:00,-100,-72,-100,F,TendaTec
c8:3a:35:57:42:28,2015-12-30 17:30:20,-100,-72,-100,F,TendaTec
c8:3a:35:57:42:28,2015-12-30 17:31:20,-100,-68,-100,F,TendaTec
c8:3a:35:57:42:28,2015-12-30 17:32:00,-100,-74,-100,F,TendaTec
c8:3a:35:57:42:28,2015-12-30 17:32:20,-100,-74,-100,F,TendaTec
c8:3a:35:57:42:28,2015-12-30 17:32:30,-100,-74,-100,F,TendaTec
c8:3a:35:57:42:28,2015-12-30 17:34:40,-100,-74,-100,F,TendaTec
c8:3a:35:57:42:28,2015-12-30 17:37:40,-100,-74,-100,F,TendaTec
c8:3a:35:57:42:28,2015-12-30 17:46:10,-78,-100,-100,F,TendaTec
cc:29:f5:7d:e6:a9,2015-12-30 17:30:00,-72,-54,-40,A,
cc:29:f5:7d:e6:a9,2015-12-30 17:30:20,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:30:30,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:31:00,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:31:10,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:31:20,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:31:30,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:31:50,-76,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:32:10,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:32:20,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:32:30,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:32:40,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:33:00,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:33:30,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:33:40,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:33:50,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:34:00,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:34:10,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:34:20,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:34:30,-76,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:34:50,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:35:00,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:35:10,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:35:20,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:35:30,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:35:40,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:36:20,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:36:30,-76,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:36:40,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:37:20,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:37:30,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:37:50,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:39:00,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:39:10,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:40:00,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:40:20,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:40:40,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:40:50,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:41:00,-78,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:41:10,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:41:20,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:41:30,-70,-100,-42,A,
cc:29:f5:7d:e6:a9,2015-12-30 17:41:40,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:41:50,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:42:00,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:42:40,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:42:50,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:43:00,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:43:40,-74,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:43:50,-100,-100,-42,A,
cc:29:f5:7d:e6:a9,2015-12-30 17:44:20,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:44:30,-76,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:44:40,-72,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:44:50,-70,-100,-100,F,
cc:29:f5:7d:e6:a9,2015-12-30 17:48:30,-100,-100,-40,A,
cc:29:f5:7d:e6:a9,2015-12-30 17:48:50,-42,-50,-40,B,
cc:29:f5:7d:e6:a9,2015-12-30 17:58:10,-100,-46,-40,A,
cc:29:f5:7d:e6:a9,2015-12-30 17:59:00,-44,-100,-40,A,
cc:3a:61:a9:f8:07,2015-12-30 17:58:30,-74,-70,-100,F,SamsungE
cc:b2:55:94:c0:52,2015-12-30 17:36:40,-100,-64,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:39:20,-100,-72,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:39:30,-100,-66,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:39:50,-100,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:40:10,-100,-70,-80,C,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:41:00,-100,-72,-78,C,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:41:10,-100,-70,-78,C,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:41:20,-100,-66,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:41:50,-100,-70,-78,C,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:42:00,-100,-70,-80,C,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:42:10,-100,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:42:20,-100,-70,-78,C,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:42:30,-100,-66,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:42:40,-100,-70,-78,C,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:43:20,-100,-58,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:44:00,-100,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:44:10,-100,-64,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:45:00,-56,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:45:10,-100,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:45:40,-62,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:45:50,-66,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:46:30,-70,-66,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:46:50,-64,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:47:10,-62,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:47:30,-66,-64,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:49:30,-60,-66,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:49:50,-62,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:52:00,-100,-72,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:52:10,-52,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:52:30,-64,-72,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:52:40,-62,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:52:50,-68,-66,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:53:10,-62,-58,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:53:30,-58,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:53:40,-100,-72,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:54:20,-70,-100,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:54:30,-62,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:54:40,-62,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:55:00,-62,-66,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:55:30,-100,-66,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:55:50,-64,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:56:20,-66,-60,-74,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:56:40,-64,-66,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:57:30,-60,-62,-78,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:57:40,-66,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:57:50,-62,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:58:00,-70,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:58:10,-62,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:58:20,-64,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:58:50,-64,-70,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:59:30,-64,-62,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:59:40,-64,-68,-100,F,D-LinkIn
cc:b2:55:94:c0:52,2015-12-30 17:59:50,-60,-64,-100,F,D-LinkIn
cc:b2:55:94:c2:14,2015-12-30 17:34:20,-100,-70,-100,F,D-LinkIn
cc:b2:55:94:c2:14,2015-12-30 17:41:00,-100,-70,-100,F,D-LinkIn
cc:b2:55:94:c2:14,2015-12-30 17:42:40,-100,-68,-100,F,D-LinkIn
cc:b2:55:94:c2:14,2015-12-30 17:44:40,-100,-72,-100,F,D-LinkIn
cc:b2:55:94:c2:14,2015-12-30 17:46:10,-100,-74,-100,F,D-LinkIn
cc:b2:55:94:c2:14,2015-12-30 17:48:50,-76,-100,-100,F,D-LinkIn
cc:b2:55:94:c2:14,2015-12-30 17:53:30,-74,-100,-100,F,D-LinkIn
d0:22:be:df:85:8e,2015-12-30 17:30:20,-78,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:31:40,-74,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:33:10,-74,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:33:20,-76,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:33:40,-74,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:34:10,-74,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:34:30,-72,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:34:50,-72,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:35:30,-74,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:35:50,-74,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:36:00,-76,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:36:10,-76,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:36:20,-70,-100,-100,F,SamsungE
d0:22:be:df:85:8e,2015-12-30 17:36:50,-76,-100,-100,F,SamsungE
d0:c7:c0:3a:d1:e4,2015-12-30 17:30:00,-76,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:30:10,-72,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:30:30,-74,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:30:40,-74,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:30:50,-70,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:31:20,-76,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:31:30,-70,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:31:40,-72,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:31:50,-74,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:32:00,-72,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:32:10,-72,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:32:20,-74,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:33:00,-74,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:33:10,-76,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:33:50,-74,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:34:00,-72,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:42:20,-74,-100,-100,F,Tp-LinkT
d0:c7:c0:3a:d1:e4,2015-12-30 17:43:00,-74,-100,-100,F,Tp-LinkT
d0:df:9a:cf:25:bf,2015-12-30 17:30:10,-72,-100,-100,F,LiteonTe
d0:df:9a:cf:25:bf,2015-12-30 17:31:20,-72,-100,-100,F,LiteonTe
d0:df:9a:cf:25:bf,2015-12-30 17:34:30,-74,-100,-100,F,LiteonTe
d0:df:9a:cf:25:bf,2015-12-30 17:39:40,-72,-100,-100,F,LiteonTe
d0:df:9a:cf:25:bf,2015-12-30 17:43:00,-78,-100,-100,F,LiteonTe
d0:df:9a:cf:25:bf,2015-12-30 17:44:00,-72,-100,-100,F,LiteonTe
d2:50:93:44:13:b1,2015-12-30 17:35:40,-100,-66,-100,F,
d4:40:f0:18:ad:04,2015-12-30 17:43:30,-100,-70,-100,F,
d4:40:f0:18:ad:04,2015-12-30 17:45:40,-56,-66,-100,F,
d4:40:f0:18:ad:04,2015-12-30 17:56:50,-70,-62,-66,C,
d4:40:f0:18:ad:04,2015-12-30 17:57:30,-68,-58,-100,F,
d4:40:f0:18:ad:04,2015-12-30 17:58:20,-60,-66,-100,F,
d4:40:f0:38:d8:7c,2015-12-30 17:51:10,-74,-100,-100,F,
d4:40:f0:38:d8:7c,2015-12-30 17:56:30,-74,-72,-100,F,
d4:40:f0:38:d8:7c,2015-12-30 17:58:00,-74,-100,-100,F,
d4:97:0b:48:0f:0e,2015-12-30 17:59:20,-100,-74,-100,F,Xiaomi
d4:97:0b:a1:9a:61,2015-12-30 17:46:10,-100,-72,-100,F,Xiaomi
d4:97:0b:a1:9a:61,2015-12-30 17:46:20,-100,-72,-100,F,Xiaomi
d4:97:0b:a1:9a:61,2015-12-30 17:46:40,-64,-56,-76,F,Xiaomi
d4:97:0b:a1:9a:61,2015-12-30 17:46:50,-66,-60,-100,F,Xiaomi
d4:97:0b:bb:21:88,2015-12-30 17:51:20,-100,-66,-100,F,Xiaomi
d4:97:0b:bb:21:88,2015-12-30 17:52:00,-100,-70,-100,F,Xiaomi
d4:97:0b:bb:21:88,2015-12-30 17:52:20,-100,-74,-100,F,Xiaomi
d4:ee:07:2e:f3:88,2015-12-30 17:43:10,-74,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:33:40,-76,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:33:50,-78,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:34:00,-76,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:36:00,-74,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:36:20,-76,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:37:00,-72,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:37:30,-76,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:38:00,-74,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:40:00,-74,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:40:20,-70,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:40:30,-76,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:41:30,-72,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:42:00,-76,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:42:10,-80,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:42:40,-74,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:43:10,-74,-100,-100,F,Hiwifi
d4:ee:07:2f:24:fe,2015-12-30 17:44:30,-76,-100,-100,F,Hiwifi
d4:ee:07:35:18:0c,2015-12-30 17:34:10,-74,-100,-100,F,Hiwifi
d4:ee:07:35:18:0c,2015-12-30 17:34:20,-78,-100,-100,F,Hiwifi
d4:ee:07:35:18:0c,2015-12-30 17:36:20,-74,-100,-100,F,Hiwifi
d4:ee:07:35:18:0c,2015-12-30 17:36:50,-74,-100,-100,F,Hiwifi
d4:ee:07:35:18:0c,2015-12-30 17:39:00,-70,-100,-100,F,Hiwifi
d4:ee:07:35:18:0c,2015-12-30 17:43:10,-76,-100,-100,F,Hiwifi
da:58:35:66:21:59,2015-12-30 17:38:00,-100,-74,-100,F,
dc:37:14:17:5a:14,2015-12-30 17:30:10,-74,-100,-100,F,
dc:37:14:17:5a:14,2015-12-30 17:33:10,-72,-100,-100,F,
dc:37:14:17:5a:14,2015-12-30 17:42:00,-70,-100,-100,F,
dc:37:14:17:5a:14,2015-12-30 17:42:50,-70,-100,-100,F,
dc:37:14:30:ba:ee,2015-12-30 17:36:10,-76,-100,-100,F,
dc:37:14:30:ba:ee,2015-12-30 17:36:20,-74,-100,-100,F,
dc:37:14:30:ba:ee,2015-12-30 17:36:30,-74,-100,-100,F,
dc:37:14:6c:1b:53,2015-12-30 17:49:10,-74,-100,-100,F,
dc:9b:9c:a9:55:8b,2015-12-30 17:33:00,-100,-28,-38,F,Apple
dc:9b:9c:a9:55:8b,2015-12-30 17:33:10,-100,-22,-36,F,Apple
dc:9b:9c:a9:55:8b,2015-12-30 17:51:30,-30,-24,-40,F,Apple
dc:9b:9c:a9:55:8b,2015-12-30 17:51:40,-30,-26,-42,F,Apple
dc:9b:9c:a9:55:8b,2015-12-30 17:57:50,-100,-36,-64,F,Apple
de:c3:85:fd:be:51,2015-12-30 17:44:30,-100,-66,-100,F,
e0:ac:cb:c3:1f:85,2015-12-30 17:37:40,-100,-72,-100,F,
e0:ac:cb:c3:1f:85,2015-12-30 17:38:40,-100,-72,-78,C,
e0:ac:cb:c3:1f:85,2015-12-30 17:39:00,-70,-100,-100,F,
e0:b2:f1:c0:a8:56,2015-12-30 17:31:00,-78,-100,-100,F,Fn-LinkT
e0:b2:f1:c0:a8:56,2015-12-30 17:31:20,-78,-100,-100,F,Fn-LinkT
e0:b2:f1:c0:a8:56,2015-12-30 17:49:10,-100,-74,-100,F,Fn-LinkT
e0:b5:2d:3b:10:1a,2015-12-30 17:35:30,-72,-100,-100,F,Apple
e0:f8:47:be:0f:91,2015-12-30 17:33:30,-74,-100,-100,F,Apple
e2:39:9b:3b:b3:65,2015-12-30 17:41:20,-100,-72,-100,F,
