mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:d4:3c:19,path,probability,vendor
14:1a:a3:db:29:3c,2016-01-12 09:00:10,-38,-60,-34,"('B', 'A')",0.40000000000000002,
14:1a:a3:db:29:3c,2016-01-12 09:00:20,-42,-52,-36,"('C', 'D')",1.0,
14:1a:a3:db:29:3c,2016-01-12 09:00:30,-44,-100,-34,"('D', 'C')",1.0,
14:1a:a3:db:29:3c,2016-01-12 09:00:40,-44,-52,-34,"('C', 'D')",0.40000000000000002,
14:1a:a3:db:29:3c,2016-01-12 09:00:50,-46,-50,-34,"('A', 'C')",0.40000000000000002,
14:1a:a3:db:29:3c,2016-01-12 09:01:00,-48,-50,-34,"('A', 'C')",0.20000000000000001,
14:1a:a3:db:29:3c,2016-01-12 09:01:10,-44,-50,-34,"('B', 'A')",0.40000000000000002,
14:1a:a3:db:29:3c,2016-01-12 09:01:20,-46,-52,-36,"('C', 'B')",0.40000000000000002,
14:1a:a3:db:29:3c,2016-01-12 09:01:30,-44,-52,-34,"('C', 'A')",0.20000000000000001,
14:1a:a3:db:29:3c,2016-01-12 09:01:40,-42,-52,-38,"('C', 'B')",0.40000000000000002,
14:1a:a3:db:29:3c,2016-01-12 09:01:50,-42,-48,-36,"('A', 'C')",0.20000000000000001,
14:1a:a3:db:29:3c,2016-01-12 09:02:00,-48,-54,-42,"('A', 'B')",0.40000000000000002,
14:1a:a3:db:29:3c,2016-01-12 09:02:10,-54,-60,-40,"('D', 'A')",0.40000000000000002,
14:1a:a3:db:29:3c,2016-01-12 09:02:30,-42,-58,-40,"('D', 'A')",0.40000000000000002,
14:1a:a3:db:29:3c,2016-01-12 09:02:40,-42,-46,-38,"('A', 'D')",0.80000000000000004,
14:1a:a3:db:29:3c,2016-01-12 09:21:40,-100,-100,-70,"('D', 'B')",0.59999999999999998,
14:1a:a3:db:29:3c,2016-01-12 09:28:30,-54,-46,-38,"('B', 'A')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:00:00,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:00:10,-44,-40,-52,"('C', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:00:20,-44,-40,-46,"('B', 'C')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:00:30,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:00:40,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:00:50,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:01:00,-44,-40,-52,"('A', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:01:10,-44,-42,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:01:20,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:01:30,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:01:40,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:01:50,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:02:00,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:02:10,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:02:20,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:02:30,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:02:40,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:02:50,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:03:00,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:03:10,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:03:20,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:03:30,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:03:40,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:03:50,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:04:00,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:04:10,-44,-40,-50,"('C', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:04:20,-42,-40,-50,"('A', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:04:30,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:04:40,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:04:50,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:05:00,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:05:10,-44,-40,-50,"('A', 'D')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:05:20,-44,-100,-50,"('D', 'A')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:05:30,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:05:40,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:05:50,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:06:00,-44,-40,-50,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:06:10,-44,-40,-48,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:06:20,-44,-40,-50,"('A', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:06:30,-42,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:06:40,-42,-40,-52,"('B', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:06:50,-44,-42,-52,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:07:00,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:07:10,-44,-40,-52,"('C', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:07:20,-42,-40,-48,"('B', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:07:30,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:07:40,-44,-40,-50,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:07:50,-44,-40,-48,"('A', 'D')",1.0,
14:1a:a3:ee:e0:9d,2016-01-12 08:08:00,-44,-100,-52,"('D', 'A')",1.0,
14:1a:a3:ee:e0:9d,2016-01-12 08:08:10,-44,-40,-50,"('A', 'D')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:08:20,-44,-100,-48,"('D', 'A')",1.0,
14:1a:a3:ee:e0:9d,2016-01-12 08:08:30,-42,-40,-46,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:08:40,-42,-40,-46,"('B', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:08:50,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:09:00,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:09:10,-44,-40,-50,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:09:20,-42,-40,-48,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:09:30,-42,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:09:40,-44,-40,-46,"('B', 'C')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:09:50,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:10:00,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:10:10,-44,-40,-52,"('C', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:10:20,-42,-40,-48,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:10:30,-42,-40,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:10:40,-44,-40,-48,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:10:50,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:11:00,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:11:10,-44,-40,-52,"('D', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:11:20,-42,-38,-46,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:11:30,-42,-40,-48,"('B', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:11:40,-44,-40,-52,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:11:50,-44,-38,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:12:00,-44,-40,-52,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:12:10,-44,-38,-46,"('B', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:12:20,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:12:30,-44,-40,-50,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:12:40,-42,-38,-50,"('B', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:12:50,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:13:00,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:13:10,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:13:20,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:13:30,-44,-40,-50,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:13:40,-44,-40,-48,"('D', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:13:50,-40,-38,-44,"('B', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:14:00,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:14:10,-44,-40,-52,"('C', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:14:20,-44,-40,-46,"('B', 'C')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:14:30,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:14:40,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:14:50,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:15:00,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:15:10,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:15:20,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:15:30,-44,-40,-52,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:15:40,-42,-40,-50,"('B', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:15:50,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:16:00,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:16:10,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:16:20,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:16:30,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:16:40,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:16:50,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:17:00,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:17:10,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:17:20,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:17:30,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:17:40,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:17:50,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:18:00,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:18:10,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:18:20,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:18:30,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:18:40,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:18:50,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:19:00,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:19:10,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:19:20,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:19:30,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:19:40,-44,-40,-50,"('A', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:19:50,-42,-40,-52,"('A', 'D')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:20:00,-44,-100,-50,"('D', 'A')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:20:10,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:20:20,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:20:30,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:20:40,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:20:50,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:21:00,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:21:10,-44,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:21:20,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:21:30,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:21:40,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:21:50,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:22:00,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:22:10,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:22:20,-40,-38,-50,"('B', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:22:30,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:22:40,-44,-40,-52,"('A', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:22:50,-44,-40,-48,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:23:00,-44,-38,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:23:10,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:23:20,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:23:30,-44,-40,-52,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:23:40,-44,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:23:50,-44,-40,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:24:00,-44,-40,-52,"('A', 'C')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:24:10,-40,-42,-52,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:24:20,-44,-42,-50,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:24:30,-38,-40,-48,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:24:40,-38,-40,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:24:50,-42,-42,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:25:00,-42,-40,-52,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:25:10,-40,-40,-50,"('A', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:25:20,-38,-42,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:25:30,-38,-40,-50,"('A', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:25:40,-40,-40,-50,"('C', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:25:50,-38,-40,-50,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:26:00,-38,-40,-48,"('A', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:26:10,-40,-40,-48,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:26:20,-36,-40,-52,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:26:30,-40,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:26:40,-40,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:26:50,-38,-42,-48,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:27:00,-38,-40,-52,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:27:10,-42,-42,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:27:20,-38,-40,-50,"('C', 'D')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:27:30,-42,-40,-50,"('A', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:27:40,-42,-42,-48,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:27:50,-40,-40,-48,"('B', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:28:00,-38,-42,-50,"('C', 'D')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:28:10,-40,-40,-50,"('C', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:28:20,-38,-40,-50,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:28:30,-38,-40,-48,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:28:40,-38,-40,-50,"('A', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:28:50,-40,-40,-50,"('C', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:29:00,-38,-40,-50,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:29:10,-38,-38,-44,"('A', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:29:20,-40,-42,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:29:30,-40,-40,-50,"('A', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:29:40,-42,-40,-50,"('C', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:29:50,-40,-40,-50,"('C', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:30:00,-38,-40,-50,"('A', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:30:10,-40,-40,-50,"('C', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:30:20,-38,-40,-50,"('B', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:30:30,-40,-42,-50,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:30:40,-38,-42,-48,"('C', 'A')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:30:50,-40,-40,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:31:00,-42,-42,-52,"('C', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:31:10,-40,-42,-50,"('A', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:31:20,-38,-40,-48,"('B', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:31:30,-40,-40,-50,"('A', 'B')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:31:40,-40,-42,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:31:50,-40,-40,-48,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:32:00,-40,-40,-48,"('A', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:32:10,-38,-40,-50,"('B', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:32:20,-40,-40,-52,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:32:30,-40,-40,-50,"('A', 'D')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:32:40,-38,-74,-50,"('D', 'A')",0.80000000000000004,
14:1a:a3:ee:e0:9d,2016-01-12 08:32:50,-40,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:33:00,-40,-40,-50,"('B', 'A')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:33:10,-40,-40,-48,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:33:20,-40,-42,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:33:30,-40,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:33:40,-40,-40,-50,"('A', 'B')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:33:50,-40,-42,-50,"('C', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:34:00,-38,-42,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:34:10,-38,-40,-50,"('A', 'C')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:34:20,-40,-40,-50,"('C', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:34:30,-38,-40,-50,"('A', 'D')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:34:40,-40,-64,-48,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:34:50,-42,-40,-50,"('C', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:35:00,-40,-40,-50,"('D', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:35:10,-36,-38,-46,"('B', 'D')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:35:20,-42,-42,-50,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:35:30,-38,-40,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:35:40,-40,-40,-48,"('A', 'B')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:35:50,-40,-42,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:36:00,-40,-40,-48,"('B', 'C')",0.59999999999999998,
14:1a:a3:ee:e0:9d,2016-01-12 08:36:10,-42,-40,-50,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:36:20,-38,-40,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:36:30,-40,-40,-48,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:36:40,-40,-40,-48,"('A', 'B')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:36:50,-38,-40,-50,"('B', 'A')",0.40000000000000002,
14:1a:a3:ee:e0:9d,2016-01-12 08:37:00,-40,-40,-48,"('A', 'C')",0.20000000000000001,
14:1a:a3:ee:e0:9d,2016-01-12 08:37:10,-40,-40,-48,"('B', 'C')",0.59999999999999998,
