mac,time,9c:d9:17:88:77:93,9c:d9:17:86:63:97,14:1a:a3:db:32:14,zone
74:d0:2b:5d:40:0a,2015-12-30 17:43:40,-26,-100,-100,C,AsustekC
74:d0:2b:5d:40:0a,2015-12-30 17:43:50,-24,-100,-100,C,AsustekC
74:d0:2b:5d:40:0a,2015-12-30 17:44:20,-26,-100,-100,C,AsustekC
74:d0:2b:5d:40:0a,2015-12-30 17:44:40,-26,-100,-100,C,AsustekC
74:d4:35:6d:e8:b9,2015-12-30 17:30:10,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:31:10,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:31:20,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:31:30,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:31:40,-36,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:32:00,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:32:10,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:32:20,-46,-100,-100,C,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:32:30,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:33:00,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:33:10,-36,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:33:20,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:34:00,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:34:50,-54,-100,-100,C,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:35:20,-36,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:36:00,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:36:40,-44,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:36:50,-44,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:37:30,-44,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:38:00,-36,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:38:40,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:38:50,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:39:20,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:39:30,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:40:20,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:41:20,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:41:30,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:41:40,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:41:50,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:42:00,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:42:10,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:42:20,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:43:00,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:43:10,-38,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:43:20,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:43:30,-40,-100,-100,F,Giga-Byt
74:d4:35:6d:e8:b9,2015-12-30 17:44:50,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:30:00,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:30:10,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:30:20,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:30:30,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:30:40,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:30:50,-46,-100,-100,C,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:31:00,-46,-100,-100,C,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:31:10,-44,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:31:20,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:31:40,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:32:00,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:32:10,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:32:20,-42,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:32:40,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:33:00,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:33:10,-42,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:33:20,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:33:30,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:33:40,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:34:00,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:34:10,-44,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:34:20,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:34:30,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:34:40,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:34:50,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:35:00,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:35:10,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:35:20,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:35:30,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:35:40,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:35:50,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:36:00,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:36:10,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:36:20,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:36:30,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:36:40,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:36:50,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:37:00,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:37:10,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:37:20,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:37:30,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:37:40,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:37:50,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:38:00,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:38:10,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:38:20,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:38:30,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:38:40,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:38:50,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:39:20,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:39:30,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:39:40,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:39:50,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:40:00,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:40:10,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:40:20,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:40:30,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:40:50,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:41:00,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:41:20,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:41:30,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:41:50,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:42:20,-42,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:42:30,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:42:50,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:43:00,-36,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:43:20,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:43:30,-40,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:43:50,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:44:10,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:44:20,-44,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:44:30,-38,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:44:40,-44,-100,-100,F,Giga-Byt
74:d4:35:fd:eb:ac,2015-12-30 17:44:50,-44,-100,-100,F,Giga-Byt
74:e1:b6:0c:21:e4,2015-12-30 17:34:20,-74,-100,-100,F,Apple
74:e1:b6:0c:21:e4,2015-12-30 17:35:10,-72,-100,-100,F,Apple
74:e1:b6:0c:21:e4,2015-12-30 17:38:50,-70,-100,-100,F,Apple
74:e1:b6:0c:21:e4,2015-12-30 17:41:50,-64,-100,-100,C,Apple
74:e1:b6:0c:21:e4,2015-12-30 17:56:20,-100,-72,-100,F,Apple
74:e1:b6:0c:21:e4,2015-12-30 17:58:30,-100,-76,-100,F,Apple
74:e5:0b:7c:78:d2,2015-12-30 17:30:50,-66,-68,-74,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:31:50,-100,-66,-72,B,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:32:50,-100,-64,-100,F,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:33:50,-64,-66,-100,F,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:34:50,-64,-62,-72,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:35:50,-62,-66,-100,F,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:36:50,-66,-100,-100,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:38:50,-62,-100,-100,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:41:50,-64,-100,-100,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:42:50,-64,-100,-100,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:44:50,-50,-100,-100,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:46:50,-60,-70,-100,F,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:51:50,-60,-64,-72,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:52:50,-58,-72,-74,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:53:50,-58,-66,-100,F,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:54:50,-58,-72,-76,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:55:50,-58,-100,-100,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:56:50,-100,-68,-100,F,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:57:50,-58,-68,-74,C,IntelCor
74:e5:0b:7c:78:d2,2015-12-30 17:58:50,-100,-70,-100,F,IntelCor
76:30:45:af:35:c9,2015-12-30 17:46:20,-100,-72,-100,F,
76:52:4e:31:92:7b,2015-12-30 17:30:10,-58,-100,-100,C,
78:44:76:b7:3b:7f,2015-12-30 17:33:20,-100,-100,-76,C,ZioncomT
78:92:3e:36:ac:84,2015-12-30 17:44:10,-74,-62,-76,C,Nokia
78:92:3e:36:ac:84,2015-12-30 17:44:20,-100,-72,-100,F,Nokia
78:9f:70:2f:45:2c,2015-12-30 17:30:10,-100,-66,-74,B,
78:9f:70:2f:45:2c,2015-12-30 17:30:20,-100,-100,-72,C,
78:9f:70:2f:45:2c,2015-12-30 17:30:30,-100,-100,-74,C,
78:9f:70:2f:45:2c,2015-12-30 17:30:50,-100,-100,-76,C,
78:9f:70:2f:45:2c,2015-12-30 17:31:10,-100,-100,-72,C,
78:9f:70:2f:45:2c,2015-12-30 17:31:20,-100,-100,-74,C,
78:9f:70:2f:45:2c,2015-12-30 17:31:30,-100,-72,-70,C,
78:9f:70:2f:45:2c,2015-12-30 17:31:40,-100,-74,-72,C,
78:9f:70:2f:45:2c,2015-12-30 17:31:50,-100,-66,-68,B,
78:9f:70:2f:45:2c,2015-12-30 17:32:10,-100,-100,-74,C,
78:9f:70:2f:45:2c,2015-12-30 17:32:20,-100,-100,-74,C,
78:9f:70:2f:45:2c,2015-12-30 17:32:50,-100,-66,-72,B,
78:9f:70:2f:45:2c,2015-12-30 17:33:00,-100,-66,-70,B,
78:9f:70:2f:45:2c,2015-12-30 17:33:10,-100,-64,-66,A,
78:9f:70:2f:45:2c,2015-12-30 17:33:20,-100,-70,-72,C,
78:9f:70:2f:45:2c,2015-12-30 17:33:30,-100,-70,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:33:40,-100,-68,-72,C,
78:9f:70:2f:45:2c,2015-12-30 17:33:50,-100,-70,-68,B,
78:9f:70:2f:45:2c,2015-12-30 17:34:00,-100,-70,-72,C,
78:9f:70:2f:45:2c,2015-12-30 17:34:20,-100,-72,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:34:30,-100,-68,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:34:40,-100,-70,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:34:50,-100,-66,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:35:00,-100,-68,-78,C,
78:9f:70:2f:45:2c,2015-12-30 17:35:10,-100,-66,-74,B,
78:9f:70:2f:45:2c,2015-12-30 17:35:20,-100,-68,-76,C,
78:9f:70:2f:45:2c,2015-12-30 17:35:30,-100,-68,-78,C,
78:9f:70:2f:45:2c,2015-12-30 17:35:40,-100,-66,-70,B,
78:9f:70:2f:45:2c,2015-12-30 17:35:50,-100,-66,-66,A,
78:9f:70:2f:45:2c,2015-12-30 17:36:00,-100,-64,-66,A,
78:9f:70:2f:45:2c,2015-12-30 17:36:10,-100,-70,-70,C,
78:9f:70:2f:45:2c,2015-12-30 17:36:20,-100,-72,-70,C,
78:9f:70:2f:45:2c,2015-12-30 17:36:30,-100,-100,-72,C,
78:9f:70:2f:45:2c,2015-12-30 17:36:40,-100,-70,-70,C,
78:9f:70:2f:45:2c,2015-12-30 17:36:50,-100,-66,-70,B,
78:9f:70:2f:45:2c,2015-12-30 17:37:10,-100,-70,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:37:20,-100,-70,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:37:30,-100,-72,-76,C,
78:9f:70:2f:45:2c,2015-12-30 17:37:50,-100,-66,-70,B,
78:9f:70:2f:45:2c,2015-12-30 17:38:00,-100,-68,-76,C,
78:9f:70:2f:45:2c,2015-12-30 17:38:10,-100,-64,-66,A,
78:9f:70:2f:45:2c,2015-12-30 17:38:20,-100,-66,-72,B,
78:9f:70:2f:45:2c,2015-12-30 17:38:30,-100,-66,-70,B,
78:9f:70:2f:45:2c,2015-12-30 17:38:40,-100,-68,-70,C,
78:9f:70:2f:45:2c,2015-12-30 17:38:50,-100,-66,-68,B,
78:9f:70:2f:45:2c,2015-12-30 17:39:00,-100,-68,-74,B,
78:9f:70:2f:45:2c,2015-12-30 17:39:10,-100,-64,-72,B,
78:9f:70:2f:45:2c,2015-12-30 17:39:20,-100,-66,-70,B,
78:9f:70:2f:45:2c,2015-12-30 17:39:30,-100,-68,-70,C,
78:9f:70:2f:45:2c,2015-12-30 17:39:50,-100,-70,-76,C,
78:9f:70:2f:45:2c,2015-12-30 17:40:00,-100,-70,-72,C,
78:9f:70:2f:45:2c,2015-12-30 17:40:10,-100,-64,-70,B,
78:9f:70:2f:45:2c,2015-12-30 17:40:20,-100,-68,-74,B,
78:9f:70:2f:45:2c,2015-12-30 17:40:30,-100,-68,-80,C,
78:9f:70:2f:45:2c,2015-12-30 17:40:40,-100,-68,-76,C,
78:9f:70:2f:45:2c,2015-12-30 17:40:50,-100,-68,-72,C,
78:9f:70:2f:45:2c,2015-12-30 17:41:10,-100,-70,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:41:20,-100,-66,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:41:40,-100,-68,-70,C,
78:9f:70:2f:45:2c,2015-12-30 17:41:50,-100,-66,-66,A,
78:9f:70:2f:45:2c,2015-12-30 17:42:00,-100,-64,-68,B,
78:9f:70:2f:45:2c,2015-12-30 17:42:10,-100,-68,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:42:20,-100,-68,-72,C,
78:9f:70:2f:45:2c,2015-12-30 17:42:30,-100,-68,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:43:00,-100,-68,-100,F,
78:9f:70:2f:45:2c,2015-12-30 17:43:10,-100,-68,-76,C,
78:9f:70:2f:45:2c,2015-12-30 17:43:20,-100,-70,-74,C,
78:9f:70:2f:45:2c,2015-12-30 17:43:30,-100,-62,-76,C,
78:9f:70:2f:45:2c,2015-12-30 17:43:50,-100,-64,-72,B,
78:9f:70:2f:45:2c,2015-12-30 17:44:00,-100,-64,-74,B,
78:9f:70:2f:45:2c,2015-12-30 17:44:10,-100,-72,-74,C,
78:9f:70:2f:45:2c,2015-12-30 17:44:20,-100,-64,-74,B,
78:9f:70:2f:45:2c,2015-12-30 17:44:50,-100,-62,-74,B,
78:9f:70:2f:45:2c,2015-12-30 17:45:00,-66,-66,-74,C,
78:9f:70:2f:45:2c,2015-12-30 17:45:10,-62,-74,-80,C,
78:9f:70:2f:45:2c,2015-12-30 17:45:20,-64,-74,-80,C,
78:9f:70:2f:45:2c,2015-12-30 17:45:30,-64,-70,-74,C,
78:9f:70:2f:45:2c,2015-12-30 17:45:40,-78,-66,-68,C,
78:9f:70:2f:45:2c,2015-12-30 17:45:50,-64,-68,-76,C,
78:d7:5f:4d:89:88,2015-12-30 17:30:00,-60,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:30:10,-66,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:30:20,-58,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:30:30,-62,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:30:40,-60,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:30:50,-68,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:31:10,-72,-100,-100,F,
78:d7:5f:4d:89:88,2015-12-30 17:31:20,-68,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:31:40,-74,-100,-100,F,
78:d7:5f:4d:89:88,2015-12-30 17:32:50,-62,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:33:00,-68,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:33:10,-70,-100,-100,F,
78:d7:5f:4d:89:88,2015-12-30 17:33:20,-60,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:33:30,-64,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:33:50,-60,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:34:20,-68,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:34:30,-66,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:34:40,-66,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:34:50,-70,-100,-100,F,
78:d7:5f:4d:89:88,2015-12-30 17:35:20,-66,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:35:30,-68,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:35:40,-54,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:35:50,-64,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:36:10,-64,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:36:20,-66,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:37:30,-64,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:37:40,-60,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:37:50,-64,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:38:00,-62,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:38:10,-62,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:38:20,-72,-100,-100,F,
78:d7:5f:4d:89:88,2015-12-30 17:38:30,-66,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:38:40,-68,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:38:50,-72,-100,-100,F,
78:d7:5f:4d:89:88,2015-12-30 17:39:10,-68,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:39:30,-66,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:39:40,-68,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:40:00,-62,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:40:10,-60,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:40:30,-62,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:40:40,-58,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:40:50,-60,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:41:30,-60,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:41:40,-68,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:41:50,-68,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:43:00,-60,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:43:40,-62,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:43:50,-58,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:44:00,-58,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:44:10,-64,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:44:20,-62,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:44:30,-62,-100,-100,C,
78:d7:5f:4d:89:88,2015-12-30 17:44:50,-64,-100,-100,C,
7a:27:7b:ba:8a:cf,2015-12-30 17:48:30,-100,-70,-100,F,
7c:1d:d9:5d:eb:13,2015-12-30 17:30:30,-100,-100,-76,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:31:30,-100,-100,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:32:50,-100,-100,-72,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:33:10,-100,-100,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:33:20,-100,-100,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:34:00,-100,-100,-76,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:34:50,-100,-100,-72,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:35:30,-100,-100,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:35:40,-100,-100,-76,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:36:00,-100,-100,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:41:30,-100,-100,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:45:00,-100,-100,-76,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:46:30,-100,-100,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:53:00,-100,-100,-78,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:53:10,-100,-100,-78,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:53:30,-100,-100,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:54:20,-100,-74,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:54:30,-100,-76,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:54:40,-100,-100,-74,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:54:50,-100,-100,-76,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:55:00,-100,-72,-76,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:55:20,-74,-66,-76,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:56:50,-100,-72,-100,F,
7c:1d:d9:5d:eb:13,2015-12-30 17:58:50,-100,-100,-76,C,
7c:1d:d9:5d:eb:13,2015-12-30 17:59:50,-100,-100,-72,C,
7c:1d:d9:aa:ec:23,2015-12-30 17:53:50,-100,-100,-76,C,
7c:1d:d9:da:5a:b3,2015-12-30 17:32:20,-100,-72,-100,F,
7c:e9:d3:f5:63:41,2015-12-30 17:32:20,-100,-64,-100,F,HonHaiPr
7c:e9:d3:f5:63:41,2015-12-30 17:36:20,-100,-74,-100,F,HonHaiPr
7c:e9:d3:f5:63:41,2015-12-30 17:49:20,-74,-100,-100,F,HonHaiPr
80:01:84:11:0e:af,2015-12-30 17:31:50,-20,-100,-100,D,
80:01:84:11:0e:af,2015-12-30 17:32:00,-28,-40,-56,F,
80:01:84:11:0e:af,2015-12-30 17:32:10,-32,-40,-60,F,
80:01:84:11:0e:af,2015-12-30 17:32:40,-100,-52,-56,F,
80:01:84:11:0e:af,2015-12-30 17:32:50,-24,-54,-58,D,
80:01:84:11:0e:af,2015-12-30 17:33:20,-100,-58,-60,A,
80:01:84:11:0e:af,2015-12-30 17:35:00,-20,-100,-60,A,
80:01:84:11:0e:af,2015-12-30 17:35:20,-20,-50,-60,F,
80:01:84:11:0e:af,2015-12-30 17:35:40,-20,-56,-60,D,
80:01:84:11:0e:af,2015-12-30 17:36:10,-26,-54,-56,D,
80:01:84:11:0e:af,2015-12-30 17:36:40,-20,-56,-58,D,
